SCRAPING DATE,TOKEN,ADDRESS,BALANCE
11/11/2021,PUNDIX,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No Data Acquired
11/11/2021,SNX,0x8dD42769fe0f025C879EB3B0903862Ceb1842555,No Data Acquired
11/11/2021,ALGO,LKPRKQB7MRDGBTF6AQ2RNVGUC6R7HSVS4X7BONIXHY42GUXDVG7SCQD4TI,9074778.226846
11/11/2021,SC,9cecac9d191e961b1677ce8d94e18b8ed87dbbc2749f3b03cd133440c187dc3d894dd55e36a9,227204707.28741
11/11/2021,XRP,r3zP2xtUwAQUpgnXqLSVMMhNPumkaiij5r,21.75
11/11/2021,HBAR,0.0.358271,78767572.0
11/11/2021,EGLD,erd1ym4l5lkc00a9q20vgwf3vpt5waqzdttggdfms0ehr4tg8cktxzpq0kxnax,0.005
11/11/2021,HNT,14QLjXRXhsN4FcLCiuuxJDjawf2uasWN65jgEr3m1h3iWcQPsWR,395385.68383517
11/11/2021,RIF,0x6990b2bed3c0e60cc3980051da0dd7f3ebb1f9ed,No Data Acquired
12/11/2021,VET,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,456297701.3
12/11/2021,VTHO,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,91660940.94
12/11/2021,LUNA,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,2693375.6695660003
12/11/2021,MIR,terra1mfakl7w5pf8608k2esads9rumamt0jz32cmha3,No Data Acquired
12/11/2021,DOT,14VQEfT5bAn8HRSDyPMTMgMJBJ4aZxLmDibEvaJZtn2Vdeuh,302385.0765987687
12/11/2021,STMX,0x6C314af837367aEC15505e8D0991377250877D98,311639656.7845
12/11/2021,RNDR,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,925007.7461
12/11/2021,SUKU,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,1464640.2629321385
12/11/2021,LINK,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No Data Acquired
12/11/2021,PUNDIX,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No Data Acquired
12/11/2021,SNX,0x8dD42769fe0f025C879EB3B0903862Ceb1842555,No Data Acquired
12/11/2021,ALGO,LKPRKQB7MRDGBTF6AQ2RNVGUC6R7HSVS4X7BONIXHY42GUXDVG7SCQD4TI,9075993.340588
12/11/2021,SC,9cecac9d191e961b1677ce8d94e18b8ed87dbbc2749f3b03cd133440c187dc3d894dd55e36a9,227204707.28741
12/11/2021,XRP,r3zP2xtUwAQUpgnXqLSVMMhNPumkaiij5r,21.75
12/11/2021,HBAR,0.0.358271,78767572.0
12/11/2021,EGLD,erd1ym4l5lkc00a9q20vgwf3vpt5waqzdttggdfms0ehr4tg8cktxzpq0kxnax,0.005
12/11/2021,HNT,14QLjXRXhsN4FcLCiuuxJDjawf2uasWN65jgEr3m1h3iWcQPsWR,395472.35548266
12/11/2021,RIF,0x6990b2bed3c0e60cc3980051da0dd7f3ebb1f9ed,No Data Acquired
13/11/2021,VET,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,456297701.3
13/11/2021,VTHO,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,91850350.11
13/11/2021,LUNA,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,2694308.994731
13/11/2021,MIR,terra1mfakl7w5pf8608k2esads9rumamt0jz32cmha3,No Data Acquired
13/11/2021,DOT,14VQEfT5bAn8HRSDyPMTMgMJBJ4aZxLmDibEvaJZtn2Vdeuh,301992.3645068367
13/11/2021,STMX,0x6C314af837367aEC15505e8D0991377250877D98,311639656.7845
13/11/2021,RNDR,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,925007.7461
13/11/2021,SUKU,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,1464640.2629321385
13/11/2021,LINK,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No Data Acquired
13/11/2021,PUNDIX,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No Data Acquired
13/11/2021,SNX,0x8dD42769fe0f025C879EB3B0903862Ceb1842555,No Data Acquired
13/11/2021,ALGO,LKPRKQB7MRDGBTF6AQ2RNVGUC6R7HSVS4X7BONIXHY42GUXDVG7SCQD4TI,9060786.895228
13/11/2021,SC,9cecac9d191e961b1677ce8d94e18b8ed87dbbc2749f3b03cd133440c187dc3d894dd55e36a9,227204707.28741
13/11/2021,XRP,r3zP2xtUwAQUpgnXqLSVMMhNPumkaiij5r,21.75
13/11/2021,HBAR,0.0.358271,78767572.0
13/11/2021,EGLD,erd1ym4l5lkc00a9q20vgwf3vpt5waqzdttggdfms0ehr4tg8cktxzpq0kxnax,1.568700232398817
13/11/2021,HNT,14QLjXRXhsN4FcLCiuuxJDjawf2uasWN65jgEr3m1h3iWcQPsWR,395642.61549796
13/11/2021,RIF,0x6990b2bed3c0e60cc3980051da0dd7f3ebb1f9ed,No Data Acquired
14/11/2021,VET,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,456297701.3
14/11/2021,VTHO,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,92047470.72
14/11/2021,LUNA,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,2694733.040224
14/11/2021,MIR,terra1mfakl7w5pf8608k2esads9rumamt0jz32cmha3,No Data Acquired
14/11/2021,DOT,14VQEfT5bAn8HRSDyPMTMgMJBJ4aZxLmDibEvaJZtn2Vdeuh,302124.2325077678
14/11/2021,STMX,0x6C314af837367aEC15505e8D0991377250877D98,311639656.7845
14/11/2021,RNDR,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,535007.7461
14/11/2021,SUKU,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,1464640.2629321385
14/11/2021,LINK,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No Data Acquired
14/11/2021,PUNDIX,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No Data Acquired
14/11/2021,SNX,0x8dD42769fe0f025C879EB3B0903862Ceb1842555,No Data Acquired
14/11/2021,ALGO,LKPRKQB7MRDGBTF6AQ2RNVGUC6R7HSVS4X7BONIXHY42GUXDVG7SCQD4TI,9061955.611621
14/11/2021,SC,9cecac9d191e961b1677ce8d94e18b8ed87dbbc2749f3b03cd133440c187dc3d894dd55e36a9,227204707.28741
14/11/2021,XRP,r3zP2xtUwAQUpgnXqLSVMMhNPumkaiij5r,21.75
14/11/2021,HBAR,0.0.358271,78767572.0
14/11/2021,EGLD,erd1ym4l5lkc00a9q20vgwf3vpt5waqzdttggdfms0ehr4tg8cktxzpq0kxnax,1.568700232398817
14/11/2021,HNT,14QLjXRXhsN4FcLCiuuxJDjawf2uasWN65jgEr3m1h3iWcQPsWR,395725.07337488
14/11/2021,RIF,0x6990b2bed3c0e60cc3980051da0dd7f3ebb1f9ed,No Data Acquired
15/11/2021,VET,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,456297701.3
15/11/2021,VTHO,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,92244614.14
15/11/2021,LUNA,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,2695153.63069
15/11/2021,MIR,terra1mfakl7w5pf8608k2esads9rumamt0jz32cmha3,No Data Acquired
15/11/2021,DOT,14VQEfT5bAn8HRSDyPMTMgMJBJ4aZxLmDibEvaJZtn2Vdeuh,302157.5166087695
15/11/2021,STMX,0x6C314af837367aEC15505e8D0991377250877D98,311639656.7845
15/11/2021,RNDR,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,535007.7461
15/11/2021,SUKU,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,1464640.2629321385
15/11/2021,LINK,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No Data Acquired
15/11/2021,PUNDIX,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No Data Acquired
15/11/2021,SNX,0x8dD42769fe0f025C879EB3B0903862Ceb1842555,No Data Acquired
15/11/2021,ALGO,LKPRKQB7MRDGBTF6AQ2RNVGUC6R7HSVS4X7BONIXHY42GUXDVG7SCQD4TI,9063124.328014
15/11/2021,SC,9cecac9d191e961b1677ce8d94e18b8ed87dbbc2749f3b03cd133440c187dc3d894dd55e36a9,227204707.28741
15/11/2021,XRP,r3zP2xtUwAQUpgnXqLSVMMhNPumkaiij5r,21.75
15/11/2021,HBAR,0.0.358271,78767572.0
15/11/2021,EGLD,erd1ym4l5lkc00a9q20vgwf3vpt5waqzdttggdfms0ehr4tg8cktxzpq0kxnax,1.568700232398817
15/11/2021,HNT,14QLjXRXhsN4FcLCiuuxJDjawf2uasWN65jgEr3m1h3iWcQPsWR,395730.49838573
15/11/2021,RIF,0x6990b2bed3c0e60cc3980051da0dd7f3ebb1f9ed,No Data Acquired
16/11/2021,VET,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,456297701.3
16/11/2021,VTHO,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,92441734.75
16/11/2021,LUNA,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,2695571.098689
16/11/2021,MIR,terra1mfakl7w5pf8608k2esads9rumamt0jz32cmha3,No Data Acquired
16/11/2021,DOT,14VQEfT5bAn8HRSDyPMTMgMJBJ4aZxLmDibEvaJZtn2Vdeuh,302315.5505991009
16/11/2021,STMX,0x6C314af837367aEC15505e8D0991377250877D98,311639656.7845
16/11/2021,RNDR,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,535007.7461
16/11/2021,SUKU,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,1464640.2629321385
16/11/2021,LINK,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No Data Acquired
16/11/2021,PUNDIX,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No Data Acquired
16/11/2021,SNX,0x8dD42769fe0f025C879EB3B0903862Ceb1842555,No Data Acquired
16/11/2021,ALGO,LKPRKQB7MRDGBTF6AQ2RNVGUC6R7HSVS4X7BONIXHY42GUXDVG7SCQD4TI,9064293.044407
16/11/2021,SC,9cecac9d191e961b1677ce8d94e18b8ed87dbbc2749f3b03cd133440c187dc3d894dd55e36a9,227204707.28741
16/11/2021,XRP,r3zP2xtUwAQUpgnXqLSVMMhNPumkaiij5r,21.75
16/11/2021,HBAR,0.0.358271,78767572.0
16/11/2021,EGLD,erd1ym4l5lkc00a9q20vgwf3vpt5waqzdttggdfms0ehr4tg8cktxzpq0kxnax,1.568700232398817
16/11/2021,HNT,14QLjXRXhsN4FcLCiuuxJDjawf2uasWN65jgEr3m1h3iWcQPsWR,395784.135472
16/11/2021,RIF,0x6990b2bed3c0e60cc3980051da0dd7f3ebb1f9ed,No Data Acquired
17/11/2021,VET,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,456297701.3
17/11/2021,VTHO,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,92638855.36
17/11/2021,LUNA,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,2695990.231418
17/11/2021,MIR,terra1mfakl7w5pf8608k2esads9rumamt0jz32cmha3,No Data Acquired
17/11/2021,DOT,14VQEfT5bAn8HRSDyPMTMgMJBJ4aZxLmDibEvaJZtn2Vdeuh,302488.3548149974
17/11/2021,STMX,0x6C314af837367aEC15505e8D0991377250877D98,311639656.7845
17/11/2021,RNDR,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,535007.7461
17/11/2021,SUKU,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,1464640.2629321385
17/11/2021,LINK,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No Data Acquired
17/11/2021,PUNDIX,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No Data Acquired
17/11/2021,SNX,0x8dD42769fe0f025C879EB3B0903862Ceb1842555,No Data Acquired
17/11/2021,ALGO,LKPRKQB7MRDGBTF6AQ2RNVGUC6R7HSVS4X7BONIXHY42GUXDVG7SCQD4TI,9065461.7608
17/11/2021,SC,9cecac9d191e961b1677ce8d94e18b8ed87dbbc2749f3b03cd133440c187dc3d894dd55e36a9,227204707.28741
17/11/2021,XRP,r3zP2xtUwAQUpgnXqLSVMMhNPumkaiij5r,21.75
17/11/2021,HBAR,0.0.358271,78767572.0
17/11/2021,EGLD,erd1ym4l5lkc00a9q20vgwf3vpt5waqzdttggdfms0ehr4tg8cktxzpq0kxnax,1.568700232398817
17/11/2021,HNT,14QLjXRXhsN4FcLCiuuxJDjawf2uasWN65jgEr3m1h3iWcQPsWR,395784.135472
17/11/2021,RIF,0x6990b2bed3c0e60cc3980051da0dd7f3ebb1f9ed,No Data Acquired
18/11/2021,VET,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,456297701.3
18/11/2021,VTHO,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,92835953.15
18/11/2021,LUNA,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,2696412.48258
18/11/2021,MIR,terra1mfakl7w5pf8608k2esads9rumamt0jz32cmha3,No Data Acquired
18/11/2021,DOT,14VQEfT5bAn8HRSDyPMTMgMJBJ4aZxLmDibEvaJZtn2Vdeuh,302564.465317453
18/11/2021,STMX,0x6C314af837367aEC15505e8D0991377250877D98,311639656.7845
18/11/2021,RNDR,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,535007.7461
18/11/2021,SUKU,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No Data Acquired
18/11/2021,LINK,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No Data Acquired
18/11/2021,PUNDIX,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No Data Acquired
18/11/2021,SNX,0x8dD42769fe0f025C879EB3B0903862Ceb1842555,No Data Acquired
18/11/2021,ALGO,LKPRKQB7MRDGBTF6AQ2RNVGUC6R7HSVS4X7BONIXHY42GUXDVG7SCQD4TI,9066639.53701
18/11/2021,SC,9cecac9d191e961b1677ce8d94e18b8ed87dbbc2749f3b03cd133440c187dc3d894dd55e36a9,227204707.28741
18/11/2021,XRP,r3zP2xtUwAQUpgnXqLSVMMhNPumkaiij5r,21.75
18/11/2021,HBAR,0.0.358271,78767572.0
18/11/2021,EGLD,erd1ym4l5lkc00a9q20vgwf3vpt5waqzdttggdfms0ehr4tg8cktxzpq0kxnax,1.568700232398817
18/11/2021,HNT,14QLjXRXhsN4FcLCiuuxJDjawf2uasWN65jgEr3m1h3iWcQPsWR,395872.96918361
18/11/2021,RIF,0x6990b2bed3c0e60cc3980051da0dd7f3ebb1f9ed,No Data Acquired
19/11/2021,VET,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,456297701.3
19/11/2021,VTHO,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,93033073.75
19/11/2021,LUNA,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,2696833.3002790003
19/11/2021,MIR,terra1mfakl7w5pf8608k2esads9rumamt0jz32cmha3,No Data Acquired
19/11/2021,DOT,14VQEfT5bAn8HRSDyPMTMgMJBJ4aZxLmDibEvaJZtn2Vdeuh,302641.6760288851
19/11/2021,STMX,0x6C314af837367aEC15505e8D0991377250877D98,312236177.8653
19/11/2021,RNDR,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,535007.7461
19/11/2021,SUKU,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No Data Acquired
19/11/2021,LINK,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No Data Acquired
19/11/2021,PUNDIX,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No Data Acquired
19/11/2021,SNX,0x8dD42769fe0f025C879EB3B0903862Ceb1842555,No Data Acquired
19/11/2021,ALGO,LKPRKQB7MRDGBTF6AQ2RNVGUC6R7HSVS4X7BONIXHY42GUXDVG7SCQD4TI,9067808.253403
19/11/2021,SC,9cecac9d191e961b1677ce8d94e18b8ed87dbbc2749f3b03cd133440c187dc3d894dd55e36a9,227204707.28741
19/11/2021,XRP,r3zP2xtUwAQUpgnXqLSVMMhNPumkaiij5r,21.75
19/11/2021,HBAR,0.0.358271,78767572.0
19/11/2021,EGLD,erd1ym4l5lkc00a9q20vgwf3vpt5waqzdttggdfms0ehr4tg8cktxzpq0kxnax,1.568700232398817
19/11/2021,HNT,14QLjXRXhsN4FcLCiuuxJDjawf2uasWN65jgEr3m1h3iWcQPsWR,395931.78903264
19/11/2021,RIF,0x6990b2bed3c0e60cc3980051da0dd7f3ebb1f9ed,No Data Acquired
20/11/2021,VET,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,456297701.3
20/11/2021,VTHO,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,93230217.18
20/11/2021,LUNA,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,2698009.714828
20/11/2021,MIR,terra1mfakl7w5pf8608k2esads9rumamt0jz32cmha3,No Data Acquired
20/11/2021,DOT,14VQEfT5bAn8HRSDyPMTMgMJBJ4aZxLmDibEvaJZtn2Vdeuh,301557.8824760372
20/11/2021,STMX,0x6C314af837367aEC15505e8D0991377250877D98,311043135.8653
20/11/2021,RNDR,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,535007.7461
20/11/2021,SUKU,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No Data Acquired
20/11/2021,LINK,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No Data Acquired
20/11/2021,PUNDIX,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No Data Acquired
20/11/2021,SNX,0x8dD42769fe0f025C879EB3B0903862Ceb1842555,No Data Acquired
20/11/2021,ALGO,LKPRKQB7MRDGBTF6AQ2RNVGUC6R7HSVS4X7BONIXHY42GUXDVG7SCQD4TI,9059976.885636
20/11/2021,SC,9cecac9d191e961b1677ce8d94e18b8ed87dbbc2749f3b03cd133440c187dc3d894dd55e36a9,227204707.28741
20/11/2021,XRP,r3zP2xtUwAQUpgnXqLSVMMhNPumkaiij5r,21.75
20/11/2021,HBAR,0.0.358271,78767572.0
20/11/2021,EGLD,erd1ym4l5lkc00a9q20vgwf3vpt5waqzdttggdfms0ehr4tg8cktxzpq0kxnax,1.573575210786696
20/11/2021,HNT,14QLjXRXhsN4FcLCiuuxJDjawf2uasWN65jgEr3m1h3iWcQPsWR,395999.35942019
20/11/2021,RIF,0x6990b2bed3c0e60cc3980051da0dd7f3ebb1f9ed,No Data Acquired
21/11/2021,VET,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,456297701.3
21/11/2021,VTHO,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,93427337.78
21/11/2021,LUNA,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,2698424.90832
21/11/2021,MIR,terra1mfakl7w5pf8608k2esads9rumamt0jz32cmha3,No Data Acquired
21/11/2021,DOT,14VQEfT5bAn8HRSDyPMTMgMJBJ4aZxLmDibEvaJZtn2Vdeuh,301689.5144011212
21/11/2021,STMX,0x6C314af837367aEC15505e8D0991377250877D98,311043135.8653
21/11/2021,RNDR,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,535007.7461
21/11/2021,SUKU,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No Data Acquired
21/11/2021,LINK,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No Data Acquired
21/11/2021,PUNDIX,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No Data Acquired
21/11/2021,SNX,0x8dD42769fe0f025C879EB3B0903862Ceb1842555,No Data Acquired
21/11/2021,ALGO,LKPRKQB7MRDGBTF6AQ2RNVGUC6R7HSVS4X7BONIXHY42GUXDVG7SCQD4TI,9061145.499861
21/11/2021,SC,9cecac9d191e961b1677ce8d94e18b8ed87dbbc2749f3b03cd133440c187dc3d894dd55e36a9,227204707.28741
21/11/2021,XRP,r3zP2xtUwAQUpgnXqLSVMMhNPumkaiij5r,21.75
21/11/2021,HBAR,0.0.358271,78767572.0
21/11/2021,EGLD,erd1ym4l5lkc00a9q20vgwf3vpt5waqzdttggdfms0ehr4tg8cktxzpq0kxnax,1.573575210786696
21/11/2021,HNT,14QLjXRXhsN4FcLCiuuxJDjawf2uasWN65jgEr3m1h3iWcQPsWR,396066.28381293
21/11/2021,RIF,0x6990b2bed3c0e60cc3980051da0dd7f3ebb1f9ed,No Data Acquired
22/11/2021,VET,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,456297701.3
22/11/2021,VTHO,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,93624435.58
22/11/2021,LUNA,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,2698840.526324
22/11/2021,MIR,terra1mfakl7w5pf8608k2esads9rumamt0jz32cmha3,No Data Acquired
22/11/2021,DOT,14VQEfT5bAn8HRSDyPMTMgMJBJ4aZxLmDibEvaJZtn2Vdeuh,301761.7448497116
22/11/2021,STMX,0x6C314af837367aEC15505e8D0991377250877D98,311043135.8653
22/11/2021,RNDR,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,535007.7461
22/11/2021,SUKU,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No Data Acquired
22/11/2021,LINK,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No Data Acquired
22/11/2021,PUNDIX,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No Data Acquired
22/11/2021,SNX,0x8dD42769fe0f025C879EB3B0903862Ceb1842555,No Data Acquired
22/11/2021,ALGO,LKPRKQB7MRDGBTF6AQ2RNVGUC6R7HSVS4X7BONIXHY42GUXDVG7SCQD4TI,9062314.114086
22/11/2021,SC,9cecac9d191e961b1677ce8d94e18b8ed87dbbc2749f3b03cd133440c187dc3d894dd55e36a9,227204707.28741
22/11/2021,XRP,r3zP2xtUwAQUpgnXqLSVMMhNPumkaiij5r,21.75
22/11/2021,HBAR,0.0.358271,78767572.0
22/11/2021,EGLD,erd1ym4l5lkc00a9q20vgwf3vpt5waqzdttggdfms0ehr4tg8cktxzpq0kxnax,1.573575210786696
22/11/2021,HNT,14QLjXRXhsN4FcLCiuuxJDjawf2uasWN65jgEr3m1h3iWcQPsWR,396126.89495194
22/11/2021,RIF,0x6990b2bed3c0e60cc3980051da0dd7f3ebb1f9ed,No Data Acquired
23/11/2021,VET,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,456297701.3
23/11/2021,VTHO,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,93821579.0
23/11/2021,LUNA,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,2699257.888813
23/11/2021,MIR,terra1mfakl7w5pf8608k2esads9rumamt0jz32cmha3,No Data Acquired
23/11/2021,DOT,14VQEfT5bAn8HRSDyPMTMgMJBJ4aZxLmDibEvaJZtn2Vdeuh,301935.7685782523
23/11/2021,STMX,0x6C314af837367aEC15505e8D0991377250877D98,311043135.8653
23/11/2021,RNDR,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,535007.7461
23/11/2021,SUKU,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No Data Acquired
23/11/2021,LINK,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No Data Acquired
23/11/2021,PUNDIX,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No Data Acquired
23/11/2021,SNX,0x8dD42769fe0f025C879EB3B0903862Ceb1842555,No Data Acquired
23/11/2021,ALGO,LKPRKQB7MRDGBTF6AQ2RNVGUC6R7HSVS4X7BONIXHY42GUXDVG7SCQD4TI,9063482.728311
23/11/2021,SC,9cecac9d191e961b1677ce8d94e18b8ed87dbbc2749f3b03cd133440c187dc3d894dd55e36a9,227204707.28741
23/11/2021,XRP,r3zP2xtUwAQUpgnXqLSVMMhNPumkaiij5r,21.75
23/11/2021,HBAR,0.0.358271,78767572.0
23/11/2021,EGLD,erd1ym4l5lkc00a9q20vgwf3vpt5waqzdttggdfms0ehr4tg8cktxzpq0kxnax,1.573575210786696
23/11/2021,HNT,14QLjXRXhsN4FcLCiuuxJDjawf2uasWN65jgEr3m1h3iWcQPsWR,396205.39611058
23/11/2021,RIF,0x6990b2bed3c0e60cc3980051da0dd7f3ebb1f9ed,No Data Acquired
24/11/2021,VET,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,456297701.3
24/11/2021,VTHO,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,94018676.79
24/11/2021,LUNA,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,2699671.376508
24/11/2021,MIR,terra1mfakl7w5pf8608k2esads9rumamt0jz32cmha3,No Data Acquired
24/11/2021,DOT,14VQEfT5bAn8HRSDyPMTMgMJBJ4aZxLmDibEvaJZtn2Vdeuh,302069.6557385047
24/11/2021,STMX,0x6C314af837367aEC15505e8D0991377250877D98,311043135.8653
24/11/2021,RNDR,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,235007.7461
24/11/2021,SUKU,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,1464640.2629321385
24/11/2021,LINK,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No Data Acquired
24/11/2021,PUNDIX,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No Data Acquired
24/11/2021,SNX,0x8dD42769fe0f025C879EB3B0903862Ceb1842555,No Data Acquired
24/11/2021,ALGO,LKPRKQB7MRDGBTF6AQ2RNVGUC6R7HSVS4X7BONIXHY42GUXDVG7SCQD4TI,9064651.342536
24/11/2021,SC,9cecac9d191e961b1677ce8d94e18b8ed87dbbc2749f3b03cd133440c187dc3d894dd55e36a9,227204707.28741
24/11/2021,XRP,r3zP2xtUwAQUpgnXqLSVMMhNPumkaiij5r,21.75
24/11/2021,HBAR,0.0.358271,78767572.0
24/11/2021,EGLD,erd1ym4l5lkc00a9q20vgwf3vpt5waqzdttggdfms0ehr4tg8cktxzpq0kxnax,1.573575210786696
24/11/2021,HNT,14QLjXRXhsN4FcLCiuuxJDjawf2uasWN65jgEr3m1h3iWcQPsWR,396273.90251782
24/11/2021,RIF,0x6990b2bed3c0e60cc3980051da0dd7f3ebb1f9ed,No Data Acquired
25/11/2021,VET,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,456297701.3
25/11/2021,VTHO,0x810ecE4bE4099Ca32a56F6cE32026Df7f9DA18A6,94215820.21
25/11/2021,LUNA,terra15sla46uw8fax6dmyj3lcsjzerj99uer9alcs0z,2700084.389051
25/11/2021,MIR,terra1mfakl7w5pf8608k2esads9rumamt0jz32cmha3,No Data Acquired
25/11/2021,DOT,14VQEfT5bAn8HRSDyPMTMgMJBJ4aZxLmDibEvaJZtn2Vdeuh,302151.9237657958
25/11/2021,STMX,0x6C314af837367aEC15505e8D0991377250877D98,311043135.8653
25/11/2021,RNDR,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,235007.7461
25/11/2021,SUKU,0x0349923aE2B35FF4f0099869aeea99d1f3FD12a9,No Data Acquired
25/11/2021,LINK,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No Data Acquired
25/11/2021,PUNDIX,0x5d2ef4c19679465e2205c2f4326484f4d30dcc18,No Data Acquired
25/11/2021,SNX,0x8dD42769fe0f025C879EB3B0903862Ceb1842555,No Data Acquired
25/11/2021,ALGO,LKPRKQB7MRDGBTF6AQ2RNVGUC6R7HSVS4X7BONIXHY42GUXDVG7SCQD4TI,9065819.956761
25/11/2021,SC,9cecac9d191e961b1677ce8d94e18b8ed87dbbc2749f3b03cd133440c187dc3d894dd55e36a9,227204707.28741
